STATE,STATEFIPS,COUNTY,COUNTYFIPS,FIPS,YEAR,TP-TotPop,PS-GWPop,PS-SWPop,PS-TOPop,PS-WGWFr,PS-WGWSa,PS-WGWTo,PS-WSWFr,PS-WSWSa,PS-WSWTo,PS-WFrTo,PS-WSaTo,PS-Wtotl,DO-SSPop,DO-WGWFr,DO-WSWFr,DO-WFrTo,DO-SSPCp,DO-PSDel,DO-PSPCp,DO-WDelv ,IN-WGWFr,IN-WGWSa,IN-WGWTo,IN-WSWFr,IN-WSWSa,IN-WSWTo,IN-WFrTo,IN-WSaTo,IN-Wtotl,IR-WGWFr,IR-WSWFr,IR-WFrTo,IR-RecWW,IR-CUsFr,IR-IrSpr,IR-IrMic,IR-IrSur,IR-IrTot,IC-WGWFr,IC-WSWFr,IC-WFrTo,IC-RecWW,IC-CUsFr,IC-IrSpr,IC-IrMic,IC-IrSur,IC-IrTot,IG-WGWFr,IG-WSWFr,IG-WFrTo,IG-RecWW,IG-CUsFr,IG-IrSpr,IG-IrMic,IG-IrSur,IG-IrTot,LI-WGWFr,LI-WSWFr,LI-WFrTo,AQ-WGWFr,AQ-WGWSa,AQ-WGWTo,AQ-WSWFr,AQ-WSWSa,AQ-WSWTo,AQ-WFrTo,AQ-WSaTo,AQ-Wtotl,MI-WGWFr,MI-WGWSa,MI-WGWTo,MI-WSWFr,MI-WSWSa,MI-WSWTo,MI-WFrTo,MI-WSaTo,MI-Wtotl,PT-WGWFr,PT-WGWSa,PT-WGWTo,PT-WSWFr,PT-WSWSa,PT-WSWTo,PT-WFrTo,PT-WSaTo,PT-Wtotl,PT-RecWW,PT-PSDel,PT-CUsFr,PT-CUsSa,PT-CUTot,PT-Power,PO-WGWFr,PO-WGWSa,PO-WGWTo,PO-WSWFr,PO-WSWSa,PO-WSWTo,PO-WFrTo,PO-WSaTo,PO-Wtotl,PO-RecWW,PO-PSDel,PO-CUsFr,PO-CUsSa,PO-CUTot,PO-Power,PC-WGWFr,PC-WGWSa,PC-WGWTo,PC-WSWFr,PC-WSWSa,PC-WSWTo,PC-WFrTo,PC-WSaTo,PC-Wtotl,PC-RecWW,PC-PSDel,PC-CUsFr,PC-CUsSa,PC-CUTot,PC-Power,TO-WGWFr,TO-WGWSa,TO-WGWTo,TO-WSWFr,TO-WSWSa,TO-WSWTo,TO-WFrTo,TO-WSaTo,TO-Wtotl,TO-CUsFrPartial,TO-CUsSaPartial,TO-CUTotPartial
IN,18,Delaware County,35,18035,2015,116.85,--,--,83.90,3.99,0.00,3.99,5.59,0.00,5.59,9.58,0.00,9.58,32.95,2.50,0.00,2.50,76.00,6.38,76.00,8.88,0.05,0.00,0.05,1.61,0.00,1.61,1.66,0.00,1.66,0.07,0.32,0.39,0.00,0.35,0.30,0.00,0.00,0.30,0.02,0.00,0.02,0.00,0.02,0.04,0.00,0.00,0.04,0.05,0.32,0.37,--,0.33,0.26,0.00,0.00,0.26,0.07,0.03,0.10,0.84,--,0.84,0.00,--,0.00,0.84,--,0.84,0.00,0.00,0.00,0.99,0.00,0.99,0.99,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,7.52,0.00,7.52,8.54,0.00,8.54,16.06,0.00,16.06,0.35,0.00,0.35
IN,18,Dubois County,37,18037,2015,42.46,--,--,38.17,0.00,0.00,0.00,5.84,0.00,5.84,5.84,0.00,5.84,4.29,0.33,0.00,0.33,77.00,2.90,76.00,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.10,0.31,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.18,0.00,0.11,0.11,--,0.10,0.13,0.00,0.00,0.13,0.99,0.37,1.36,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,1.32,0.00,1.32,6.34,0.00,6.34,7.66,0.00,7.66,0.10,0.00,0.10
IN,18,Elkhart County,39,18039,2015,203.47,--,--,111.30,12.95,0.00,12.95,0.00,0.00,0.00,12.95,0.00,12.95,92.17,7.01,0.00,7.01,76.00,8.46,76.00,15.47,1.16,0.00,1.16,0.00,0.00,0.00,1.16,0.00,1.16,5.39,1.43,6.82,0.00,6.13,25.85,0.00,0.00,25.85,5.28,1.32,6.60,0.00,5.94,25.52,0.00,0.00,25.52,0.11,0.11,0.22,--,0.19,0.33,0.00,0.00,0.33,0.94,0.58,1.52,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,27.45,0.00,27.45,2.01,0.00,2.01,29.46,0.00,29.46,6.13,0.00,6.13
IN,18,Fayette County,41,18041,2015,23.43,--,--,17.34,2.42,0.00,2.42,0.00,0.00,0.00,2.42,0.00,2.42,6.09,0.46,0.00,0.46,75.00,1.32,76.00,1.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.04,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.12,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,2.94,0.00,2.94,0.06,0.00,0.06,3.00,0.00,3.00,0.00,0.00,0.00
IN,18,Floyd County,43,18043,2015,76.78,--,--,73.94,1.21,0.00,1.21,0.00,0.00,0.00,1.21,0.00,1.21,2.84,0.22,0.00,0.22,77.00,5.62,76.00,5.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.09,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.02,0.00,0.01,0.01,--,0.01,0.07,0.00,0.00,0.07,0.01,0.03,0.04,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.36,0.00,0.36,0.01,0.00,0.01,80.37,0.00,80.37,80.38,0.00,80.38,--,--,1.61,0.00,1.61,508.33,0.01,0.00,0.01,80.37,0.00,80.37,80.38,0.00,80.38,--,--,1.61,0.00,1.61,508.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,1.45,0.00,1.45,80.77,0.00,80.77,82.22,0.00,82.22,1.62,0.00,1.62
IN,18,Fountain County,45,18045,2015,16.59,--,--,9.31,0.88,0.00,0.88,0.00,0.00,0.00,0.88,0.00,0.88,7.28,0.55,0.00,0.55,76.00,0.71,76.00,1.26,2.05,0.00,2.05,0.05,0.00,0.05,2.10,0.00,2.10,0.05,0.03,0.08,0.00,0.08,0.64,0.00,0.00,0.64,0.00,0.03,0.03,0.00,0.03,0.57,0.00,0.00,0.57,0.05,0.00,0.05,--,0.05,0.07,0.00,0.00,0.07,0.03,0.04,0.07,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,3.56,0.00,3.56,0.12,0.00,0.12,3.68,0.00,3.68,0.08,0.00,0.08
IN,18,Franklin County,47,18047,2015,22.87,--,--,11.60,2.62,0.00,2.62,0.00,0.00,0.00,2.62,0.00,2.62,11.28,0.86,0.00,0.86,76.00,0.88,76.00,1.74,0.04,0.00,0.04,0.11,0.00,0.11,0.15,0.00,0.15,0.00,0.02,0.02,0.00,0.02,0.13,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.06,0.00,0.02,0.02,--,0.02,0.07,0.00,0.00,0.07,0.13,0.12,0.25,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.26,0.00,0.26,0.00,0.00,0.00,0.26,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,3.91,0.00,3.91,0.25,0.00,0.25,4.16,0.00,4.16,0.02,0.00,0.02
IN,18,Fulton County,49,18049,2015,20.32,--,--,8.92,1.07,0.00,1.07,0.00,0.00,0.00,1.07,0.00,1.07,11.40,0.87,0.00,0.87,76.00,0.68,76.00,1.55,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,7.65,0.26,7.91,0.00,7.11,23.06,0.00,0.00,23.06,7.56,0.20,7.76,0.00,6.98,22.93,0.00,0.00,22.93,0.09,0.06,0.15,--,0.13,0.13,0.00,0.00,0.13,0.21,0.10,0.31,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,9.81,0.00,9.81,0.36,0.00,0.36,10.17,0.00,10.17,7.11,0.00,7.11
IN,18,Gibson County,51,18051,2015,33.78,--,--,28.30,1.67,0.00,1.67,0.04,0.00,0.04,1.71,0.00,1.71,5.47,0.42,0.00,0.42,77.00,2.15,76.00,2.57,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.43,0.00,0.43,0.00,0.39,4.83,0.00,0.00,4.83,0.43,0.00,0.43,0.00,0.39,4.83,0.00,0.00,4.83,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.14,0.06,0.20,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,3.06,0.00,3.06,5.34,0.00,5.34,8.40,0.00,8.40,1.65,0.00,1.65,23.24,0.00,23.24,24.89,0.00,24.89,--,--,16.68,0.00,16.68,14585.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,1.65,0.00,1.65,23.24,0.00,23.24,24.89,0.00,24.89,--,--,16.68,0.00,16.68,14585.89,7.38,0.00,7.38,28.68,0.00,28.68,36.06,0.00,36.06,17.07,0.00,17.07
IN,18,Grant County,53,18053,2015,67.98,--,--,48.20,3.95,0.00,3.95,0.00,0.00,0.00,3.95,0.00,3.95,19.78,1.50,0.00,1.50,76.00,3.66,76.00,5.16,0.71,0.00,0.71,1.02,0.00,1.02,1.73,0.00,1.73,0.14,0.05,0.19,0.00,0.17,0.35,0.00,0.00,0.35,0.11,0.00,0.11,0.00,0.10,0.09,0.00,0.00,0.09,0.03,0.05,0.08,--,0.07,0.26,0.00,0.00,0.26,0.09,0.04,0.13,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,3.07,0.00,3.07,3.07,0.00,3.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,6.39,0.00,6.39,4.18,0.00,4.18,10.57,0.00,10.57,0.17,0.00,0.17
IN,18,Greene County,55,18055,2015,32.44,--,--,26.15,2.87,0.00,2.87,0.00,0.00,0.00,2.87,0.00,2.87,6.29,0.48,0.00,0.48,76.00,1.99,76.00,2.47,0.03,0.00,0.03,0.00,0.00,0.00,0.03,0.00,0.03,0.04,0.00,0.04,0.00,0.04,2.20,0.00,0.00,2.20,0.04,0.00,0.04,0.00,0.04,2.20,0.00,0.00,2.20,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.30,0.19,0.49,0.00,--,0.00,0.01,--,0.01,0.01,--,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,3.72,0.00,3.72,0.20,0.00,0.20,3.92,0.00,3.92,0.04,0.00,0.04
IN,18,Hamilton County,57,18057,2015,309.70,--,--,246.66,24.44,0.00,24.44,11.25,0.00,11.25,35.69,0.00,35.69,63.04,4.79,0.00,4.79,76.00,18.75,76.00,23.54,1.52,0.00,1.52,0.08,0.00,0.08,1.60,0.00,1.60,0.85,0.28,1.13,0.00,1.02,4.28,0.00,0.00,4.28,0.40,0.10,0.50,0.00,0.45,3.69,0.00,0.00,3.69,0.45,0.18,0.63,--,0.57,0.59,0.00,0.00,0.59,0.06,0.02,0.08,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,25.70,0.00,25.70,25.70,0.00,25.70,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.00,0.09,--,--,0.06,0.00,0.06,795.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.00,0.09,--,--,0.06,0.00,0.06,795.33,31.66,0.00,31.66,37.42,0.00,37.42,69.08,0.00,69.08,1.08,0.00,1.08
IN,18,Hancock County,59,18059,2015,72.52,--,--,29.88,3.18,0.00,3.18,0.00,0.00,0.00,3.18,0.00,3.18,42.64,3.24,0.00,3.24,76.00,2.27,76.00,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.00,0.02,0.28,0.00,0.00,0.28,0.01,0.00,0.01,0.00,0.01,0.21,0.00,0.00,0.21,0.01,0.01,0.02,--,0.01,0.07,0.00,0.00,0.07,0.21,0.04,0.25,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,6.65,0.00,6.65,0.05,0.00,0.05,6.70,0.00,6.70,0.02,0.00,0.02
IN,18,Harrison County,61,18061,2015,39.58,--,--,32.49,2.64,0.00,2.64,0.00,0.00,0.00,2.64,0.00,2.64,7.08,0.54,0.00,0.54,76.00,2.47,76.00,3.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.37,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,3.27,0.00,3.27,0.28,0.00,0.28,3.55,0.00,3.55,0.00,0.00,0.00
IN,18,Hendricks County,63,18063,2015,158.19,--,--,101.92,5.10,0.00,5.10,0.00,0.00,0.00,5.10,0.00,5.10,56.27,4.28,0.00,4.28,76.00,7.75,76.00,12.03,0.60,0.00,0.60,0.00,0.00,0.00,0.60,0.00,0.60,0.09,0.09,0.18,0.00,0.17,0.53,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.07,0.09,0.09,0.18,--,0.17,0.46,0.00,0.00,0.46,0.07,0.06,0.13,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,10.14,0.00,10.14,0.15,0.00,0.15,10.29,0.00,10.29,0.17,0.00,0.17
IN,18,Henry County,65,18065,2015,48.99,--,--,29.59,4.68,0.00,4.68,0.00,0.00,0.00,4.68,0.00,4.68,19.40,1.47,0.00,1.47,76.00,2.25,76.00,3.72,0.12,0.00,0.12,0.29,0.00,0.29,0.41,0.00,0.41,0.06,0.16,0.22,0.00,0.19,0.15,0.00,0.00,0.15,0.05,0.00,0.05,0.00,0.04,0.02,0.00,0.00,0.02,0.01,0.16,0.17,--,0.15,0.13,0.00,0.00,0.13,0.12,0.16,0.28,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,6.45,0.00,6.45,0.61,0.00,0.61,7.06,0.00,7.06,0.19,0.00,0.19
IN,18,Howard County,67,18067,2015,82.56,--,--,59.77,3.75,0.00,3.75,4.72,0.00,4.72,8.47,0.00,8.47,22.79,1.73,0.00,1.73,76.00,4.54,76.00,6.27,0.22,0.00,0.22,0.00,0.00,0.00,0.22,0.00,0.22,0.11,0.01,0.12,0.00,0.11,0.34,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.08,0.11,0.01,0.12,--,0.11,0.26,0.00,0.00,0.26,0.33,0.07,0.40,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,7.57,0.00,7.57,7.57,0.00,7.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,6.14,0.00,6.14,12.37,0.00,12.37,18.51,0.00,18.51,0.11,0.00,0.11
IN,18,Huntington County,69,18069,2015,36.63,--,--,23.41,3.73,0.00,3.73,0.00,0.00,0.00,3.73,0.00,3.73,13.22,1.00,0.00,1.00,76.00,1.78,76.00,2.78,0.13,0.00,0.13,1.04,0.00,1.04,1.17,0.00,1.17,0.00,0.01,0.01,0.00,0.01,0.80,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.67,0.00,0.01,0.01,--,0.01,0.13,0.00,0.00,0.13,0.26,0.13,0.39,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,5.12,0.00,5.12,1.18,0.00,1.18,6.30,0.00,6.30,0.01,0.00,0.01
IN,18,Jackson County,71,18071,2015,44.07,--,--,30.23,5.02,0.00,5.02,0.37,0.00,0.37,5.39,0.00,5.39,13.84,1.05,0.00,1.05,76.00,2.30,76.00,3.35,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.01,2.19,0.13,2.32,0.00,2.09,3.00,0.00,0.00,3.00,2.17,0.11,2.28,0.00,2.05,2.93,0.00,0.00,2.93,0.02,0.02,0.04,--,0.04,0.07,0.00,0.00,0.07,0.49,0.29,0.78,0.00,--,0.00,0.06,--,0.06,0.06,--,0.06,0.00,0.00,0.00,0.36,0.00,0.36,0.36,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,8.75,0.00,8.75,1.22,0.00,1.22,9.97,0.00,9.97,2.09,0.00,2.09
IN,18,Jasper County,73,18073,2015,33.47,--,--,10.84,0.91,0.00,0.91,0.00,0.00,0.00,0.91,0.00,0.91,22.63,1.72,0.00,1.72,76.00,0.82,76.00,2.54,0.57,0.00,0.57,0.00,0.00,0.00,0.57,0.00,0.57,4.01,10.54,14.55,0.00,13.09,21.18,0.00,0.00,21.18,3.53,10.54,14.07,0.00,12.66,21.05,0.00,0.00,21.05,0.48,0.00,0.48,--,0.43,0.13,0.00,0.00,0.13,0.78,0.26,1.04,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.00,0.53,22.01,0.00,22.01,22.54,0.00,22.54,--,--,9.69,0.00,9.69,5372.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.53,0.00,0.53,22.01,0.00,22.01,22.54,0.00,22.54,--,--,9.69,0.00,9.69,5372.96,8.52,0.00,8.52,32.81,0.00,32.81,41.33,0.00,41.33,22.78,0.00,22.78
IN,18,Jay County,75,18075,2015,21.12,--,--,11.91,1.52,0.00,1.52,0.00,0.00,0.00,1.52,0.00,1.52,9.21,0.70,0.00,0.70,76.00,0.91,76.00,1.61,0.08,0.00,0.08,1.25,0.00,1.25,1.33,0.00,1.33,0.02,0.07,0.09,0.00,0.08,0.96,0.00,0.00,0.96,0.02,0.07,0.09,0.00,0.08,0.96,0.00,0.00,0.96,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,1.35,0.28,1.63,0.06,--,0.06,0.06,--,0.06,0.12,--,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,3.73,0.00,3.73,1.66,0.00,1.66,5.39,0.00,5.39,0.08,0.00,0.08
IN,18,Jefferson County,77,18077,2015,32.42,--,--,29.92,5.63,0.00,5.63,0.00,0.00,0.00,5.63,0.00,5.63,2.50,0.19,0.00,0.19,76.00,2.27,76.00,2.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.04,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.04,0.17,0.21,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,1186.87,0.00,1186.87,1186.94,0.00,1186.94,--,--,23.74,0.00,23.74,5225.15,0.07,0.00,0.07,1186.87,0.00,1186.87,1186.94,0.00,1186.94,--,--,23.74,0.00,23.74,5225.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,5.93,0.00,5.93,1187.04,0.00,1187.04,1192.97,0.00,1192.97,23.74,0.00,23.74
IN,18,Jennings County,79,18079,2015,27.90,--,--,20.81,0.00,0.00,0.00,1.03,0.00,1.03,1.03,0.00,1.03,7.09,0.54,0.00,0.54,76.00,1.58,76.00,2.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.08,0.00,0.00,0.00,--,0.00,0.07,0.00,0.00,0.07,0.12,0.20,0.32,0.00,--,0.00,0.00,--,0.00,0.00,--,0.00,0.00,0.00,0.00,0.55,0.00,0.55,0.55,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.66,0.00,0.66,1.78,0.00,1.78,2.44,0.00,2.44,0.00,0.00,0.00
